Ticker,Security_Name,GICS_Sector,GICS_Industry,Alpha_Score,Alpha_Quintile,Model_ID,Model_Name,As_Of_Date,Alpha_Confidence,Expected_Return_1M_Pct,Expected_Return_3M_Pct,Signal_Strength
SYN145,Synthetic Company 145,Consumer Discretionary,Automobiles,0.49010617082402624,3,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8405922274476831,0.88182875103236,3.335270336704678,Neutral
SYN146,Synthetic Company 146,Utilities,Electric Utilities,0.35254874068702896,4,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6085744568936783,0.24153309705019665,2.0965117269938793,Weak
SYN147,Synthetic Company 147,Communication Services,Telecommunication Services,0.8518429085536843,1,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7071480693078576,1.7153617493329592,4.532257148245124,Very Strong
SYN148,Synthetic Company 148,Utilities,Gas Utilities,0.3584869534973939,4,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7921956176970104,0.6423996039390896,0.7499066859166533,Weak
SYN149,Synthetic Company 149,Energy,Energy Equipment & Services,0.5953396789648004,2,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8212314403271848,1.399288418633892,2.5894137486288975,Neutral
SYN150,Synthetic Company 150,Energy,Energy Equipment & Services,0.32564721280074627,4,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8019642325616687,0.6762882327628127,2.104948474935265,Weak
SYN151,Synthetic Company 151,Real Estate,Real Estate Management,0.8392023971705681,1,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8442146966257003,1.572678443712739,2.622815954271321,Very Strong
SYN152,Synthetic Company 152,Utilities,Gas Utilities,0.1875825081756704,5,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6021310618839436,0.4172673706590607,0.5968554268155429,Very Weak
SYN153,Synthetic Company 153,Information Technology,Software,0.2667562396210351,5,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6353294199921324,0.2293716287814784,0.2726212336258353,Weak
SYN154,Synthetic Company 154,Financials,Banks,0.6813132947231608,2,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.9041304882977007,1.3547227782549918,1.5123137171346526,Strong
SYN155,Synthetic Company 155,Communication Services,Interactive Media,0.5413388500717394,3,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8386120254315563,0.5035948145789606,3.8585763712202414,Neutral
SYN156,Synthetic Company 156,Health Care,Health Care Equipment,0.35451912005791425,4,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6395260749401039,0.9975478568332242,1.450772162586409,Weak
SYN157,Synthetic Company 157,Information Technology,Semiconductors,0.6467670485126693,2,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8947260530895027,0.4338741425157015,5.102760143312069,Strong
SYN158,Synthetic Company 158,Information Technology,IT Services,0.4522620406025662,3,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6847809262385984,0.7127364265987252,1.7050078782225517,Neutral
SYN159,Synthetic Company 159,Industrials,Transportation,0.3743648959002144,4,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7673909594683281,0.838387823675388,2.248549814751553,Weak
SYN160,Synthetic Company 160,Health Care,Pharmaceuticals,0.38413411605680187,4,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6508187795096311,0.6319219515623209,1.1421971724773161,Weak
SYN161,Synthetic Company 161,Consumer Staples,Beverages,0.7659616923329273,1,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8485385197475973,0.5593344362217221,2.716611431240338,Strong
SYN162,Synthetic Company 162,Communication Services,Telecommunication Services,0.6445318359920467,2,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8333990473549937,1.2139419011550712,1.505034632665536,Strong
SYN163,Synthetic Company 163,Communication Services,Media & Entertainment,0.6252612785588018,2,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6738893649081477,1.3155996084731916,2.1442939004318458,Strong
SYN164,Synthetic Company 164,Communication Services,Telecommunication Services,0.5064396650771943,3,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.9021902683999505,1.1442906881934403,2.4464391709937274,Neutral
SYN165,Synthetic Company 165,Consumer Discretionary,Hotels & Restaurants,0.4602603732744935,3,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7404571084768992,0.6596219404697408,3.6555766680956974,Neutral
SYN166,Synthetic Company 166,Health Care,Life Sciences,0.30868374192835873,4,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7023802818747596,0.5893235435451508,1.7438816332319327,Weak
SYN167,Synthetic Company 167,Real Estate,Real Estate Management,0.8040243285985001,1,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6533153563125874,1.307919390352211,1.9254144916322846,Very Strong
SYN168,Synthetic Company 168,Health Care,Life Sciences,0.17342724569077791,5,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6931588043804381,0.378095692222034,0.2280100185333444,Very Weak
SYN169,Synthetic Company 169,Materials,Chemicals,0.11659801920969846,5,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6077094224283359,0.22840297582008068,0.21972842725875294,Very Weak
SYN170,Synthetic Company 170,Consumer Staples,Household Products,0.6337978378024045,2,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8041401223596404,1.149956806820567,3.129621729281882,Strong
SYN171,Synthetic Company 171,Materials,Containers & Packaging,0.39148637037007117,4,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8947807612203817,0.43995665691602587,2.488335249527593,Weak
SYN172,Synthetic Company 172,Health Care,Biotechnology,0.8171942273904221,1,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7921431573045746,0.41272091632456576,6.196730260123152,Very Strong
SYN173,Synthetic Company 173,Materials,Containers & Packaging,0.6702758697107958,2,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6767458866733564,0.6268448006555994,0.7445171023130638,Strong
SYN174,Synthetic Company 174,Industrials,Aerospace & Defense,0.4614257804620065,3,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6117842123748555,0.36575611405536473,2.14993082466431,Neutral
SYN175,Synthetic Company 175,Consumer Staples,Beverages,0.6796579093903822,2,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6751198256405809,1.1028889520283234,2.919858969906127,Strong
SYN176,Synthetic Company 176,Consumer Discretionary,Hotels & Restaurants,0.7534585531688542,1,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7456424998248823,1.5300071276815712,4.213630426767677,Strong
SYN177,Synthetic Company 177,Consumer Discretionary,Consumer Services,0.7470077780261539,1,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8658640000449287,0.7714442861838825,3.6730760749581832,Strong
SYN178,Synthetic Company 178,Health Care,Pharmaceuticals,0.43878899132330756,4,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6657449983882209,1.249514285497745,2.5490455025092684,Neutral
SYN179,Synthetic Company 179,Materials,Containers & Packaging,0.14067992504887009,5,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8519270086741402,0.07269006612039353,0.7887329859382496,Very Weak
SYN180,Synthetic Company 180,Materials,Metals & Mining,0.0,5,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.9034267139231593,0.0,0.0,
SYN181,Synthetic Company 181,Consumer Discretionary,Consumer Services,0.7717579375466935,1,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7588813968379249,1.5921458274662719,5.092078470981388,Strong
SYN182,Synthetic Company 182,Materials,Chemicals,0.48548155267367055,3,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8875011970749076,0.6961256883901671,0.9042715480648299,Neutral
SYN183,Synthetic Company 183,Financials,Diversified Financials,0.27511914437175955,5,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7941300718122835,0.17228576015331726,1.620373179846816,Weak
SYN184,Synthetic Company 184,Real Estate,REITs,0.5516893899965135,3,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8229817929783168,1.1412889050449382,2.1587702781611617,Neutral
SYN185,Synthetic Company 185,Communication Services,Media & Entertainment,0.57697492140858,3,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7841974611183709,0.8447107764036492,2.6523278317950956,Neutral
SYN186,Synthetic Company 186,Information Technology,Semiconductors,0.5605008392908907,3,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7621104508629696,1.5921967132494221,4.104595905602556,Neutral
SYN187,Synthetic Company 187,Real Estate,REITs,0.3629973578688639,4,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6821287046215473,0.6733510918747636,2.6241754485114845,Weak
SYN188,Synthetic Company 188,Energy,Energy Equipment & Services,0.6466554166803633,2,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7061179208113662,1.8424045572647734,4.348753887506473,Strong
SYN189,Synthetic Company 189,Information Technology,Semiconductors,0.2177029592123584,5,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7014895416302631,0.22885136092420136,0.9951286436514939,Weak
SYN190,Synthetic Company 190,Financials,Banks,0.3851215863084136,4,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7971511258338351,0.8912925777155594,2.369914491383443,Weak
SYN191,Synthetic Company 191,Energy,Energy Equipment & Services,0.2597817828515056,5,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6419837925583615,0.5307660191743231,1.1924709633652535,Weak
SYN192,Synthetic Company 192,Energy,Energy Equipment & Services,0.6716395113602889,2,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.9208770917458173,1.5773592111293406,4.7600721415253515,Strong
SYN193,Synthetic Company 193,Energy,"Oil, Gas & Consumable Fuels",0.2994130906641667,4,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8522293008490895,0.31039246687781374,1.1435875901758497,Weak
SYN194,Synthetic Company 194,Materials,Containers & Packaging,0.14760833839950338,5,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7405059708196178,0.31920100816635005,1.1501121277183524,Very Weak
SYN195,Synthetic Company 195,Industrials,Transportation,0.5703848760943377,3,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6555184505842323,0.9953792077564625,4.292864482620504,Neutral
SYN196,Synthetic Company 196,Consumer Staples,Food & Staples Retailing,0.572157666664944,3,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.9086972594025725,1.3486113442895808,3.5423530370319525,Neutral
SYN197,Synthetic Company 197,Information Technology,IT Services,0.19587654227451629,5,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8883223315354078,0.25808920630190235,0.5789936630174163,Very Weak
SYN198,Synthetic Company 198,Utilities,Electric Utilities,0.7060900278314384,1,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8526025434510127,1.9241959886215376,1.3568050310574222,Strong
SYN199,Synthetic Company 199,Real Estate,REITs,0.48947207267662135,3,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6950414665939348,0.34789388431876467,3.4179463573634576,Neutral
SYN200,Synthetic Company 200,Consumer Discretionary,Automobiles,0.3666325628976043,4,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7408563231017841,0.9231710031787638,0.7908689686347614,Weak
SYN201,Synthetic Company 201,Energy,"Oil, Gas & Consumable Fuels",0.046330163353802946,5,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6359618883583481,0.12292777908652543,0.32337645666076903,Very Weak
SYN202,Synthetic Company 202,Communication Services,Telecommunication Services,0.6364323580682525,2,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.666163833654636,1.6185307181839157,2.8228034714235575,Strong
SYN203,Synthetic Company 203,Materials,Containers & Packaging,0.5508258393337464,3,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8740558230608564,0.9814702858363935,2.118419711079239,Neutral
SYN204,Synthetic Company 204,Information Technology,Software,0.5594215820113148,3,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8502635515977393,0.8928158386526752,4.096272482486429,Neutral
SYN205,Synthetic Company 205,Consumer Staples,Food Products,0.6778737811468348,2,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8077200170415771,2.0272870985249414,3.5432170226335016,Strong
SYN206,Synthetic Company 206,Energy,"Oil, Gas & Consumable Fuels",0.09373830087788576,5,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.9135043540741605,0.10057462372815609,0.4720940219129877,Very Weak
SYN207,Synthetic Company 207,Energy,"Oil, Gas & Consumable Fuels",0.39463333694012176,4,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8041432812345659,0.7368553867351,1.9381870220094992,Weak
SYN208,Synthetic Company 208,Health Care,Life Sciences,0.7886912788944112,1,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7634387999872637,1.716735484039624,2.837858400826858,Strong
SYN209,Synthetic Company 209,Industrials,Machinery,0.21421288334137575,5,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7191297612070169,0.48244363446701477,1.392277004731065,Weak
SYN210,Synthetic Company 210,Financials,Insurance,0.49464810516141855,3,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.9291569770076604,0.49962508836515857,1.369972004402518,Neutral
SYN211,Synthetic Company 211,Energy,Energy Equipment & Services,0.15351839556288943,5,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6289504115335237,0.3277595071904808,1.1624819306362275,Very Weak
SYN212,Synthetic Company 212,Industrials,Machinery,0.6300666077751009,2,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.9258105802212828,1.6041016455357406,4.572958186590568,Strong
SYN213,Synthetic Company 213,Information Technology,Technology Hardware,0.4874204613596602,3,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8893501309758564,0.30466042515658043,1.638884173641531,Neutral
SYN214,Synthetic Company 214,Real Estate,Real Estate Management,0.6434008027657939,2,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6454754735874955,1.7878842310419554,3.928763828453577,Strong
SYN215,Synthetic Company 215,Materials,Containers & Packaging,0.5931245990107733,2,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7977445251863386,0.3403112516983667,2.973074040471893,Neutral
SYN216,Synthetic Company 216,Information Technology,Semiconductors,0.8125829886437068,1,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.9032917936121804,1.1294315079468673,2.733159541167704,Very Strong
SYN217,Synthetic Company 217,Consumer Staples,Beverages,0.8564862211834631,1,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8001332072625038,0.4621025723077371,6.78307241713115,Very Strong
SYN218,Synthetic Company 218,Health Care,Life Sciences,0.12727369873859876,5,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.9175199375462177,0.0881832267189123,0.1497580512057754,Very Weak
SYN219,Synthetic Company 219,Information Technology,Software,0.5589616312937981,3,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.9300443358856147,1.552751093315473,1.5474976932056388,Neutral
SYN220,Synthetic Company 220,Consumer Staples,Household Products,0.8270380496412958,1,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.747834582764507,1.147227548206608,3.8378853098340535,Very Strong
SYN221,Synthetic Company 221,Health Care,Biotechnology,0.4817224282491063,3,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7320597814922132,0.7524161468431673,2.2417777061223627,Neutral
SYN222,Synthetic Company 222,Health Care,Life Sciences,0.9059857549877078,1,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.9277124038892048,0.940740232366936,4.640940590780232,Very Strong
SYN223,Synthetic Company 223,Industrials,Electrical Equipment,0.4177254298635982,4,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8362990214023838,0.8324179331092584,2.6156851943990835,Neutral
SYN224,Synthetic Company 224,Utilities,Electric Utilities,0.6741259693649502,2,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6406079384718593,1.3394937188726088,3.6162441474995877,Strong
SYN225,Synthetic Company 225,Communication Services,Media & Entertainment,0.8885511078136548,1,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6148021122279383,1.2710732301192647,4.622216405078956,Very Strong
SYN226,Synthetic Company 226,Real Estate,Real Estate Management,0.22159875125254277,5,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.797620167849042,0.2952996549153387,0.3046099183409091,Weak
SYN227,Synthetic Company 227,Utilities,Multi-Utilities,0.4554074521485977,3,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.9255598379034486,1.2352520781517187,1.6557303452809158,Neutral
SYN228,Synthetic Company 228,Financials,Banks,0.8674495139105189,1,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8954870458420364,1.2649240753732356,2.2765259841379146,Very Strong
SYN229,Synthetic Company 229,Information Technology,Software,0.674203743276133,2,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8365467112625177,1.1689024121905354,1.9265984014457318,Strong
SYN230,Synthetic Company 230,Health Care,Biotechnology,0.5893769925491477,2,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6486905471118806,0.7121217684067148,2.876373266937167,Neutral
SYN231,Synthetic Company 231,Consumer Staples,Household Products,0.7247804995003796,1,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6889809843120435,1.7879782338373007,1.7369634321540146,Strong
SYN232,Synthetic Company 232,Financials,Consumer Finance,0.579407307216929,3,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.9064289292934156,0.86541456947655,1.7716211067701926,Neutral
SYN233,Synthetic Company 233,Information Technology,Technology Hardware,0.6253545821631719,2,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6639825328299152,1.1156498445968746,1.663188643988142,Strong
SYN234,Synthetic Company 234,Industrials,Aerospace & Defense,0.5795153428644414,3,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6974537928876521,0.6568185896179438,4.427219401293609,Neutral
SYN235,Synthetic Company 235,Consumer Staples,Food & Staples Retailing,0.38485173311028836,4,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6453602279184046,1.1426821311439732,2.9297454427619067,Weak
SYN236,Synthetic Company 236,Real Estate,REITs,0.5265251786885055,3,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8366378809950439,0.6469622070362564,2.774572295593827,Neutral
SYN237,Synthetic Company 237,Industrials,Aerospace & Defense,0.9147877375744362,1,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.9303938068771234,2.2200584090359294,6.834980460130346,Very Strong
SYN238,Synthetic Company 238,Energy,Energy Equipment & Services,0.3181881658343949,4,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.694138811058385,0.4991542251401949,2.068442156291782,Weak
SYN239,Synthetic Company 239,Communication Services,Media & Entertainment,0.8030105797098942,1,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7663923127475257,0.8154921848621604,4.1191513192810305,Very Strong
SYN240,Synthetic Company 240,Health Care,Health Care Equipment,0.5350117103106373,3,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8220189088989215,1.3371531143461919,0.5591121048744168,Neutral
SYN241,Synthetic Company 241,Consumer Discretionary,Hotels & Restaurants,0.6967466365506207,2,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.9498131868754707,0.9294718387414063,4.464483504595433,Strong
SYN242,Synthetic Company 242,Materials,Metals & Mining,0.735926336781337,1,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6366828227491502,1.9597595952858031,4.354784039778926,Strong
SYN243,Synthetic Company 243,Energy,"Oil, Gas & Consumable Fuels",0.647255871837451,2,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7744997798269981,1.804641903867417,3.4348416501328507,Strong
SYN244,Synthetic Company 244,Real Estate,REITs,0.40258163603706476,4,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.734792041965875,1.0666640339072417,2.545511680393483,Neutral
SYN245,Synthetic Company 245,Information Technology,IT Services,0.8383143697637477,1,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.9030370578278243,0.4925262799768995,3.848244518870852,Very Strong
SYN246,Synthetic Company 246,Consumer Discretionary,Consumer Services,0.709051795497881,1,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7665887058540796,1.7502471077565471,4.203672349470801,Strong
SYN247,Synthetic Company 247,Energy,"Oil, Gas & Consumable Fuels",0.5651903934947138,3,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6388421336048018,0.8638079840737489,4.2650423512702496,Neutral
SYN248,Synthetic Company 248,Real Estate,REITs,0.5855399356665986,2,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8220484508503042,1.571769124018131,2.125881849278515,Neutral
SYN249,Synthetic Company 249,Energy,"Oil, Gas & Consumable Fuels",0.3387154212732185,4,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8697732163923579,0.7095700777323762,2.0176779206211273,Weak
SYN250,Synthetic Company 250,Communication Services,Media & Entertainment,0.6588553438451678,2,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6010084380829651,1.7025532563990364,2.852721570135142,Strong
SYN251,Synthetic Company 251,Consumer Staples,Food & Staples Retailing,0.8344551576207466,1,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.9006348398972204,1.4591111194229698,4.7737490318974345,Very Strong
SYN252,Synthetic Company 252,Financials,Consumer Finance,0.264846647021493,5,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6651080500019829,0.4866726009207709,1.679194840717806,Weak
SYN253,Synthetic Company 253,Communication Services,Media & Entertainment,0.2858696596002605,5,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7932242776286822,0.24612493792147797,0.3768240953931923,Weak
SYN254,Synthetic Company 254,Real Estate,REITs,0.6542871217652761,2,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7455291252406075,1.6095256419256867,3.6157235255885145,Strong
SYN255,Synthetic Company 255,Real Estate,REITs,0.2948907733229351,4,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8518788358136856,0.45663070393166433,0.76293795582039,Weak
SYN256,Synthetic Company 256,Materials,Metals & Mining,0.46936810782954896,3,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7299065651750096,0.8214882011055489,2.6708114390143276,Neutral
SYN257,Synthetic Company 257,Materials,Containers & Packaging,0.4761131298322193,3,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.9044171118385987,1.1725448896216801,2.0369601841711917,Neutral
SYN258,Synthetic Company 258,Consumer Staples,Food Products,0.3107492671361821,4,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8556737263355765,0.6206015565744897,1.9934159005160679,Weak
SYN259,Synthetic Company 259,Information Technology,Software,0.7547521361465785,1,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8266996098720225,0.7568253033575688,1.4067113382971501,Strong
SYN260,Synthetic Company 260,Health Care,Pharmaceuticals,0.6734173416868711,2,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.878684208446999,1.3303909415988537,3.625851673326563,Strong
SYN261,Synthetic Company 261,Utilities,Electric Utilities,0.5968427482289796,2,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.8639080622249338,0.9066531621770175,1.7602653943101123,Neutral
SYN262,Synthetic Company 262,Energy,"Oil, Gas & Consumable Fuels",0.45296920675940344,3,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6125785362225437,0.7581861342119202,3.157591251394062,Neutral
SYN263,Synthetic Company 263,Consumer Staples,Household Products,0.6434230309337913,2,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.7381570238456898,0.3672518304313025,4.824826334391951,Strong
SYN264,Synthetic Company 264,Information Technology,Software,0.06522797385155488,5,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.9257825540607714,0.06686345922154519,0.5201792667723741,Very Weak
SYN265,Synthetic Company 265,Financials,Insurance,0.21170788071114102,5,AI_ALPHA_MODEL_V1,AI-Based Idiosyncratic Alpha Model,2025-12-05,0.6440034941472792,0.2545988818763272,1.3913551620989648,Weak
