Ticker,Security_Name,GICS_Sector,Specific_Risk_Pct,Market_Loading,Size_Loading,Value_Loading,Momentum_Loading,Quality_Loading,Volatility_Loading,Growth_Loading,Dividend_Yield_Loading,Risk_Model_ID,As_Of_Date
SYN127,Synthetic Company 127,Communication Services,17.460710556344125,1.5778622688197732,0.25552203314202343,-0.6130352964081535,-0.1378193830275633,0.1350293104814894,0.12219512292105737,-0.1671143893159678,-0.38086602174066,BARRA_STYLE_V1,2025-12-05
SYN128,Synthetic Company 128,Communication Services,16.048177392179653,0.6856533837616924,0.39819497101711027,0.6432410323222373,-0.07079652405184543,-0.1913654649642222,0.04494005562548643,0.3563798894768715,0.28034018674090305,BARRA_STYLE_V1,2025-12-05
SYN129,Synthetic Company 129,Communication Services,44.69269240228004,0.755648736771517,0.2826767660816669,0.07696509654950251,-0.5008332568104625,0.7508520095219807,0.6011743098109481,0.25630330143067115,-0.2765178627591713,BARRA_STYLE_V1,2025-12-05
SYN130,Synthetic Company 130,Real Estate,15.900639964472155,1.4152973254462748,0.17707160664432536,0.2595180390248132,0.39407177198547205,-0.021479056668978418,1.0377851811547467,-0.34815482219483274,0.4010166782934,BARRA_STYLE_V1,2025-12-05
SYN131,Synthetic Company 131,Materials,28.335847591504788,0.8875586846514785,0.6148771286210208,0.5091047922763484,-0.5317316835611698,-0.392601646726791,0.34254268600628723,-0.25366742823949096,-0.09619979321161556,BARRA_STYLE_V1,2025-12-05
SYN132,Synthetic Company 132,Real Estate,30.138570738230868,0.8648136147775315,0.2351598394258122,-1.309649474750465,-1.0514508655275168,0.078908819321956,0.06059635239216036,-1.1509877127738408,0.30585978684086,BARRA_STYLE_V1,2025-12-05
SYN133,Synthetic Company 133,Energy,18.518404434013352,1.31045915703203,0.7800792286609913,0.3173913199851596,-0.10366938626660997,-0.6471336607873032,0.7363220359888084,0.37499574913091005,-0.21689764985476137,BARRA_STYLE_V1,2025-12-05
SYN134,Synthetic Company 134,Health Care,20.071853353191486,0.5739413148154746,0.6376438239283997,-0.3805125922471736,0.457509962459978,-0.04206562026235125,0.0711796214679305,0.11988691003231533,0.33185121796883643,BARRA_STYLE_V1,2025-12-05
SYN135,Synthetic Company 135,Energy,25.554150192310573,1.2464363287760216,0.5583873951465688,-0.3146363953869571,0.03991539594148826,0.15958338823913776,0.2176574048125507,0.6992561777258564,-0.48938461455800425,BARRA_STYLE_V1,2025-12-05
SYN136,Synthetic Company 136,Information Technology,37.85027628640988,1.013684928796463,0.8261483831956047,0.21872053883279327,-0.5823985075401175,0.09783615381765272,0.5005054600159188,-0.1997000180802734,0.018084439931731148,BARRA_STYLE_V1,2025-12-05
SYN137,Synthetic Company 137,Consumer Discretionary,30.212472721808002,1.1394406392495933,0.2664933694423363,-0.18152038670472637,0.05097548370316806,0.6513999652598792,-0.19323956893712999,0.45716779882401287,0.4903162575549669,BARRA_STYLE_V1,2025-12-05
SYN138,Synthetic Company 138,Industrials,34.13705623658885,1.1338092865756377,0.7519921056771607,0.29726053772826017,0.21915185238417492,1.2987585629222254,-1.0379171987029487,-0.5349630227820696,0.23360232862296254,BARRA_STYLE_V1,2025-12-05
SYN139,Synthetic Company 139,Consumer Staples,44.55523665272024,0.8116052240552086,0.5034290435127662,-0.02042148375804091,0.04515834575946312,0.3356986856706424,-0.21754011266500947,-1.3523948989294825,0.09601436672460566,BARRA_STYLE_V1,2025-12-05
SYN140,Synthetic Company 140,Real Estate,38.04016305939629,1.3153551340449718,1.1716799859942015,0.0841045073420285,-0.13229212344429314,0.5893981638927598,0.386500464689693,-0.047256970183883897,0.9017806698253198,BARRA_STYLE_V1,2025-12-05
SYN141,Synthetic Company 141,Utilities,28.03084494423653,0.8349586865565792,0.4413233392712615,-0.24511079600764468,0.24301934082137425,1.27173132982862,0.3512754488590893,-0.28334087752651277,0.5118184342444609,BARRA_STYLE_V1,2025-12-05
SYN142,Synthetic Company 142,Utilities,28.393257653896463,1.1226547056996226,0.457522880764849,-0.5324666445790691,-0.8692134514100727,-0.5031129239082379,0.6713350547063008,-0.5254107128923601,0.42776997462656363,BARRA_STYLE_V1,2025-12-05
SYN143,Synthetic Company 143,Information Technology,33.56316231123015,1.3713173456587409,0.6597404826291822,-0.3701587853737525,-0.44697769538129023,0.06531370438750421,-0.19841551693475615,0.4490526967433083,0.32901388945825266,BARRA_STYLE_V1,2025-12-05
SYN144,Synthetic Company 144,Communication Services,34.96095625256713,1.4136705099539408,0.44891110917276134,-0.051412065239972216,-0.6526040489026551,-0.23899826604332927,0.7904626214733818,0.6041233367717787,0.3913484361233321,BARRA_STYLE_V1,2025-12-05
SYN145,Synthetic Company 145,Consumer Discretionary,30.02132777510014,0.9198620992177923,0.37408648825903984,0.9186191963872694,0.6741931859940783,0.4213288551305361,0.09253391522598049,0.05271063968293045,0.8285510052760822,BARRA_STYLE_V1,2025-12-05
SYN146,Synthetic Company 146,Utilities,34.345836684449395,1.138940582272303,0.3316672549533187,0.7359531995567711,0.35601586049419376,0.13580945973831043,0.3022065812818402,-0.09125953480908267,-0.2088343438604974,BARRA_STYLE_V1,2025-12-05
SYN147,Synthetic Company 147,Communication Services,15.705974832422964,0.8921533629389141,0.8369284475269116,-0.3266479889296973,0.0925625171570088,-0.4092161599519669,0.4518063791471528,0.031354186951261166,0.5047019826376209,BARRA_STYLE_V1,2025-12-05
SYN148,Synthetic Company 148,Utilities,27.888685916905324,1.7511388681806321,0.3782302393283504,0.030128838666237622,-0.7253108266764041,0.0054739081735222204,-0.6908328134468487,-0.32646312195066385,0.17824394438738794,BARRA_STYLE_V1,2025-12-05
SYN149,Synthetic Company 149,Energy,23.368142282204303,1.2340378017621456,0.6151659203741676,-0.14386148697302384,0.37207389447405953,0.5234613698279426,-0.5024485963134624,0.2812979742142012,-0.1915587685669967,BARRA_STYLE_V1,2025-12-05
SYN150,Synthetic Company 150,Energy,18.87523335729331,1.0252175307510807,0.8474720115627961,0.06513330943451208,0.6932700674959081,-0.6518623155125332,-0.5190452585336229,-0.7696859930807195,-0.04986255152063972,BARRA_STYLE_V1,2025-12-05
SYN151,Synthetic Company 151,Real Estate,17.986395384263254,1.0937686520373227,0.7663079877261222,0.129456373771388,0.2857473682317811,-0.39867227781948955,0.5361085924244097,-0.5365390642150963,0.10957734077317167,BARRA_STYLE_V1,2025-12-05
SYN152,Synthetic Company 152,Utilities,33.09576496844002,1.1221316246338202,0.4049889372917009,0.26375750787780056,-0.017588708251778586,-0.47363754252090434,-0.15272830586961414,-0.395630575653401,-0.4299700338347112,BARRA_STYLE_V1,2025-12-05
SYN153,Synthetic Company 153,Information Technology,30.708016414578353,1.1310230622350446,0.46565617090874756,-1.4505693909087043,0.31585901592530763,0.16319827774345508,1.0137909866623591,0.2706777154907646,0.4320063877502234,BARRA_STYLE_V1,2025-12-05
SYN154,Synthetic Company 154,Financials,22.607523509891074,0.9280005347060329,0.4084359390131653,0.18324933294347,0.13645805712634446,0.6202580398074801,0.0016879874461294929,-0.15124492852162175,-0.05142571204451944,BARRA_STYLE_V1,2025-12-05
SYN155,Synthetic Company 155,Communication Services,29.128501763175436,0.8817018102294475,0.18445799857634693,-0.1994605146083235,0.46303811681986934,-1.0048672326530057,-0.7356869240407506,0.6801951973515363,0.042464581121336824,BARRA_STYLE_V1,2025-12-05
SYN156,Synthetic Company 156,Health Care,29.76696945547225,0.9544439914820521,0.7902942568283262,-0.3524689571158019,0.4518428208964766,0.04719928173929171,-0.336208755352592,0.40165487818925444,0.6786012749639035,BARRA_STYLE_V1,2025-12-05
SYN157,Synthetic Company 157,Information Technology,20.850269413158475,0.6580924884858377,0.5150879547155339,0.39712833908103506,-0.11053276830516329,-0.46211035863759214,0.05868818160966376,-0.40054658778117286,0.06487410261340124,BARRA_STYLE_V1,2025-12-05
SYN158,Synthetic Company 158,Information Technology,34.56279185644952,1.215482322092338,0.8316020931510868,0.7334122082023843,-0.33032069144205495,0.5027013874149922,0.2575949320967395,0.3167328951993101,0.7763342222105526,BARRA_STYLE_V1,2025-12-05
SYN159,Synthetic Company 159,Industrials,38.42758069158271,0.7594884872053083,0.3379861635227918,0.34450157202070353,-0.19991147034308884,-0.11848413778562694,-0.49241886404118684,-0.20410351407600924,-0.262407254447572,BARRA_STYLE_V1,2025-12-05
SYN160,Synthetic Company 160,Health Care,38.74390622668557,0.6820149763045851,0.7970221245745199,-0.2592758036055473,0.2679251675024671,0.06533696953869883,0.28424038590313544,0.23659024751198163,-0.5485349193973255,BARRA_STYLE_V1,2025-12-05
SYN161,Synthetic Company 161,Consumer Staples,33.07409492110365,0.9956936600307553,0.7582453551848719,-0.5380028250694553,-0.16971982589890414,-0.0006684976010300422,0.4177713785229784,0.4258860817964866,-0.14499657347244158,BARRA_STYLE_V1,2025-12-05
SYN162,Synthetic Company 162,Communication Services,30.349157475570422,0.960963211093034,0.5017249701324638,-1.5031222140548401,-0.37526480907691184,0.5621094015949225,-0.3204737997776652,0.5573573009063584,-1.4073573497459066,BARRA_STYLE_V1,2025-12-05
SYN163,Synthetic Company 163,Communication Services,16.830214290161848,1.0748903427366965,0.08154629353084941,0.09125799829067789,-0.0004766856266033199,1.0243157653988912,0.9845786060295737,0.10101078491895836,0.45288087623547174,BARRA_STYLE_V1,2025-12-05
SYN164,Synthetic Company 164,Communication Services,23.634938965548177,0.8295383891810771,0.5288622181845473,0.28950805389721823,0.5537284653344757,-0.5673326649407205,-0.2663295116752783,0.8000618432401092,-0.5194492706437475,BARRA_STYLE_V1,2025-12-05
SYN165,Synthetic Company 165,Consumer Discretionary,17.798143403345097,0.882237232530708,0.8544926788731214,-0.050931755049015134,0.06755403356703177,-0.476278058997326,-0.4999390371077716,0.220657178030636,-0.3088477107231349,BARRA_STYLE_V1,2025-12-05
SYN166,Synthetic Company 166,Health Care,43.91469482635421,1.2076358515265473,0.6735063277423411,0.46687310441899604,-0.1381089980002137,0.16074895127735347,-0.7646112573632704,0.06752607972881534,0.3581392808104635,BARRA_STYLE_V1,2025-12-05
SYN167,Synthetic Company 167,Real Estate,19.05240438677282,1.1893651601485582,0.7049724219531635,-0.6600951179162462,0.1602158964733825,-0.40820117415095936,0.6103203493460814,-0.15125719382996816,0.059560548958945546,BARRA_STYLE_V1,2025-12-05
SYN168,Synthetic Company 168,Health Care,19.55326229553306,1.1768575138530035,0.4886658164861957,-0.08561947822752435,0.04201960452493385,0.46679188520013704,0.011441438672951469,-0.31565451009418377,-0.22027272904006026,BARRA_STYLE_V1,2025-12-05
SYN169,Synthetic Company 169,Materials,41.687298549914765,1.0101902837054446,0.49956108438804625,-0.12515047979394503,-0.966818520504839,0.5470587295421686,-0.2396429947321948,0.20994186303085283,-1.0182711862608846,BARRA_STYLE_V1,2025-12-05
SYN170,Synthetic Company 170,Consumer Staples,43.317848504293735,1.0506767869996825,0.13790809450425318,-0.05505434212803312,0.3483795715095794,-0.27328815612322904,-0.7370692177159136,0.05037881848999212,0.6504040149485971,BARRA_STYLE_V1,2025-12-05
SYN171,Synthetic Company 171,Materials,37.97487117704729,1.069131666313151,0.6526808638556291,0.5839658314769537,0.20372921997355461,-0.3817686333207375,-0.1946254617834818,0.13041280031719488,0.3615400167382321,BARRA_STYLE_V1,2025-12-05
SYN172,Synthetic Company 172,Health Care,15.162147710180097,0.8031874780573071,0.7568861797668724,-0.05242111204938132,0.008085899472872962,-0.13738951082635956,1.1907226938380557,0.24037291377814587,1.0278606648491257,BARRA_STYLE_V1,2025-12-05
SYN173,Synthetic Company 173,Materials,15.040388128696911,1.4422139800438303,0.30341699018702806,-0.14739622538626473,0.5311783503614602,0.052009106981509214,-1.0722437518805588,0.1283007390715242,-0.2981899179952034,BARRA_STYLE_V1,2025-12-05
SYN174,Synthetic Company 174,Industrials,26.343023093623522,1.3994764097463097,0.47576410298550575,-0.46834673990526565,0.606499682125099,0.15741859494759583,-0.315829200516275,1.0066477034639256,-0.7272251321890039,BARRA_STYLE_V1,2025-12-05
SYN175,Synthetic Company 175,Consumer Staples,19.301861100326775,1.2382736773002903,0.4368846152511277,0.6642897357107298,0.39938433073677565,-1.126408529524585,0.8963919850211052,-0.26398244208906907,0.49737764263221185,BARRA_STYLE_V1,2025-12-05
SYN176,Synthetic Company 176,Consumer Discretionary,15.551584264547918,0.8722415240795207,0.5744507086807773,-0.7155981112893136,-0.4251504080177671,-0.48372775942505924,0.6244865235347614,0.216146672059853,-0.09402995870017558,BARRA_STYLE_V1,2025-12-05
SYN177,Synthetic Company 177,Consumer Discretionary,28.922000682135142,1.161743235385045,0.5736824821465798,-0.27649971642370624,-0.4078555553134799,-0.202049674435292,-0.28531283414064074,-0.11384660792437061,0.31408492953447803,BARRA_STYLE_V1,2025-12-05
SYN178,Synthetic Company 178,Health Care,43.29185692220915,1.2935109813309316,0.8164883571845978,0.8469685335487466,0.5586677700009918,-0.3984946658734435,0.10179754846765296,-1.2307360567876204,0.8099576436632779,BARRA_STYLE_V1,2025-12-05
SYN179,Synthetic Company 179,Materials,24.71458724707294,0.633040929483657,0.5684247933944152,0.23412164903576727,-0.9386119634725999,-1.4323549461764766,0.23146870234720468,-0.09673641143422254,0.19407654823208828,BARRA_STYLE_V1,2025-12-05
SYN180,Synthetic Company 180,Materials,34.834220352860896,1.508353528509549,0.015517306701077094,-0.010088325850635077,-0.07442375758105686,-0.9441862326773468,0.06691929090363372,-0.4682485279592703,0.08364945027276652,BARRA_STYLE_V1,2025-12-05
SYN181,Synthetic Company 181,Consumer Discretionary,34.567060593973224,0.5,0.6685185348967874,0.010846027763142094,0.2199129035155412,-0.6526792627921835,0.8922251048045879,-0.03341122942020693,0.11500139315279505,BARRA_STYLE_V1,2025-12-05
SYN182,Synthetic Company 182,Materials,22.532403109955034,1.2113817459127225,0.6832721008313618,-0.4731889936789089,-0.8752038677237522,-0.057642100426609416,0.1698771027289766,-0.013201260665852463,-0.8186240929823323,BARRA_STYLE_V1,2025-12-05
SYN183,Synthetic Company 183,Financials,34.51275746471593,1.4359846918757406,0.27526730904605945,-0.034263622428762346,0.1171716194251496,-0.2181010967406548,0.5677581454815188,0.1926789439696688,0.5540191047415234,BARRA_STYLE_V1,2025-12-05
SYN184,Synthetic Company 184,Real Estate,21.370019228606736,0.9660809607918908,0.7695182995954343,-0.17493291949789658,0.47721453829297616,-0.3157845412642873,0.09079938454780774,-0.26508968765808455,0.586043081124581,BARRA_STYLE_V1,2025-12-05
SYN185,Synthetic Company 185,Communication Services,18.66022240730667,0.954860680053078,0.9585680173617381,0.089814299727502,-0.7427880350517378,0.3982574803964202,-1.0161944063632327,-0.2025464578684704,0.2652850124812621,BARRA_STYLE_V1,2025-12-05
SYN186,Synthetic Company 186,Information Technology,36.04149856679071,1.200298237794077,0.6211323261772873,-0.7531206928131543,0.8290851033470792,0.3980668324618809,-0.5962063766782417,0.35034682640497444,-0.7577023174654157,BARRA_STYLE_V1,2025-12-05
SYN187,Synthetic Company 187,Real Estate,18.4032245131175,1.5555645675801615,0.7936098101130618,0.19892600388465964,-0.504915038049455,0.0749593267409369,-0.4924389246530124,-0.40452926474056133,-0.06057441256850682,BARRA_STYLE_V1,2025-12-05
SYN188,Synthetic Company 188,Energy,44.90727655768066,0.9156797086175902,0.5570671650381324,0.5083148374431544,0.287368123238515,0.06006014135932922,-0.12464292863800294,-0.9192264953546461,0.7192628876964269,BARRA_STYLE_V1,2025-12-05
SYN189,Synthetic Company 189,Information Technology,20.50357203450688,0.7657134424402166,0.495170274992928,-0.10191156256028674,-0.04179821417931646,-0.42833027546670577,1.0392071195071955,0.07851567846324066,-0.282876831486734,BARRA_STYLE_V1,2025-12-05
SYN190,Synthetic Company 190,Financials,32.82425588269373,0.8728673633176023,0.44130068037736725,0.3235491966529036,0.034757811850225674,-0.368496165328264,0.18120573143772573,0.5354243737841222,0.5921265259568301,BARRA_STYLE_V1,2025-12-05
SYN191,Synthetic Company 191,Energy,27.34123714237768,0.5342458023141339,0.5453263958566633,0.15517313742228867,-0.6417475678370783,-0.853824691562609,-0.052894051032382594,0.34459023782344306,0.027548246328426923,BARRA_STYLE_V1,2025-12-05
SYN192,Synthetic Company 192,Energy,18.79159267217001,1.2693273696145466,0.48770905370282436,-0.30387007008302797,0.6302364811765295,-0.1253757158891655,0.6192789980778239,0.0877420977651517,0.3562519197579802,BARRA_STYLE_V1,2025-12-05
SYN193,Synthetic Company 193,Energy,15.835317227322403,0.8457750841858421,0.1966637994218539,-0.5292628432285574,0.16294173167511675,0.39287064485559836,-0.7259418377508742,0.6253226716743889,-0.2060707064123915,BARRA_STYLE_V1,2025-12-05
SYN194,Synthetic Company 194,Materials,33.681968468785,0.9374982537803334,0.6220986492595322,-0.45919424436032935,0.810420088451578,0.67716494838728,-0.24484758507411936,0.541008619582458,0.04219044082283322,BARRA_STYLE_V1,2025-12-05
SYN195,Synthetic Company 195,Industrials,39.202726913673786,1.272886339425702,0.850741761995961,0.14644628457735753,-0.6287086102895134,-0.12238992895273165,-0.3186643269700204,-0.1654572638645303,0.218357624084439,BARRA_STYLE_V1,2025-12-05
SYN196,Synthetic Company 196,Consumer Staples,40.26046984520232,0.8869269026770453,0.44520099453539025,-0.02807256599260224,-0.09061731693934698,0.24583441600484532,0.199020779734069,0.12376086416853485,-0.5416169869470921,BARRA_STYLE_V1,2025-12-05
SYN197,Synthetic Company 197,Information Technology,29.481404192308034,1.227727118616519,0.4540469084139487,0.6375465109408489,0.10476461985110362,-1.4279946214305983,0.44791814617698344,0.14523011131822028,0.13695656448950566,BARRA_STYLE_V1,2025-12-05
SYN198,Synthetic Company 198,Utilities,38.323664015471564,0.688573448855114,0.6078946037027209,0.39543505610194707,0.03019157364746236,-0.21646416019921202,0.23574277601361485,-0.04337531437128478,-1.3442626498984305,BARRA_STYLE_V1,2025-12-05
SYN199,Synthetic Company 199,Real Estate,35.18541400465634,1.2876158284971995,0.5559661816515734,0.39439249156365064,0.33339267233621017,-0.2281811900666318,0.24365824160945584,0.5671237854369391,-0.30075089341088634,BARRA_STYLE_V1,2025-12-05
SYN200,Synthetic Company 200,Consumer Discretionary,36.727635824974,1.102571506379641,0.5944609428075549,0.13154040085611118,-0.09695927096193788,0.7455841571126915,-0.18055455960897296,-0.07607021669838562,0.27194150718188953,BARRA_STYLE_V1,2025-12-05
SYN201,Synthetic Company 201,Energy,29.777970156654423,0.9734262907540996,0.5262361467199255,-0.4810994746608323,1.061013023150343,0.19646673046070903,0.16037992905806986,-0.2501394455024979,0.5601314602752808,BARRA_STYLE_V1,2025-12-05
SYN202,Synthetic Company 202,Communication Services,34.00235220726381,1.0392680463831387,0.5086058769250633,0.16266964798749584,0.019921161094089798,0.24712771144030363,-0.41991893539019504,-1.2957706286875772,0.23637607089961415,BARRA_STYLE_V1,2025-12-05
SYN203,Synthetic Company 203,Materials,39.16577740728171,0.6139716116041791,0.4120132341332308,0.03192658251411134,-1.4420772178811672,0.22116415549949636,0.33706946750389977,-0.3991519411868557,-0.6951583869154839,BARRA_STYLE_V1,2025-12-05
SYN204,Synthetic Company 204,Information Technology,26.936525266710692,1.032400223184091,0.40788973014382635,-0.5691906942778739,0.042100504169686005,0.022721366166110656,-0.2503015023316604,-0.6577089544017161,0.5164290644327907,BARRA_STYLE_V1,2025-12-05
SYN205,Synthetic Company 205,Consumer Staples,39.17936702602751,0.9574990643930188,0.6300954580700426,0.6049746292793559,0.6307319924330915,0.7661826654245648,-0.560754780150187,-0.020198075633217766,-0.5695748657613671,BARRA_STYLE_V1,2025-12-05
SYN206,Synthetic Company 206,Energy,32.76050528367189,0.622170216868731,0.6475175091427798,0.5511446874645759,-0.461653050925267,-1.1526397739825365,0.01890971791604253,-0.6268446252313773,0.30709927571217543,BARRA_STYLE_V1,2025-12-05
SYN207,Synthetic Company 207,Energy,19.977030731123588,0.7986773719280369,0.585758444198996,-0.5720745722085302,-0.4933775945856182,0.07310520435770898,-0.9565580821723441,0.30434237083445065,-0.552916872296429,BARRA_STYLE_V1,2025-12-05
SYN208,Synthetic Company 208,Health Care,15.74052471673754,0.9612264226142445,0.13564827050644945,-0.31889745255826424,-0.42019485316979505,0.5649014258197818,0.7371850359980036,0.5542188041070193,-0.3866031021810786,BARRA_STYLE_V1,2025-12-05
SYN209,Synthetic Company 209,Industrials,25.88260801197456,0.8178123445156475,0.6673022054523136,-0.2749751097202383,-0.5382384049885646,-0.9456967265963242,0.3985494984558494,-0.015578379294059917,-0.47817456796524116,BARRA_STYLE_V1,2025-12-05
SYN210,Synthetic Company 210,Financials,31.400889848890195,0.5,0.3114756124464626,0.3049257718998076,-0.23970085685299702,0.4189589268861511,0.16848492512390129,-0.4920088581318709,0.06947929464085989,BARRA_STYLE_V1,2025-12-05
SYN211,Synthetic Company 211,Energy,40.19461056610465,1.3229162618826598,0.889607546752587,0.2473625902269982,0.4546486131746102,-0.3805816206326583,-0.8118423726973751,0.14320018809076682,-0.09776725681228278,BARRA_STYLE_V1,2025-12-05
SYN212,Synthetic Company 212,Industrials,18.824570404207385,0.9573730374731004,0.6655258899762702,0.022203606393178255,0.7631663642063469,0.05490796442102058,-0.35009509153670737,0.9467375290440139,0.25445471881534576,BARRA_STYLE_V1,2025-12-05
SYN213,Synthetic Company 213,Information Technology,39.006190430507374,0.5,0.8003047028431157,0.13692864019956258,-1.2121251619686002,-0.3901796904727134,0.020279217435926013,0.7912403146622804,-0.009317419336553957,BARRA_STYLE_V1,2025-12-05
SYN214,Synthetic Company 214,Real Estate,40.890271382016806,1.6404888819038184,0.6132022049881807,-0.6438160982227668,-0.18922732678872867,0.4795758382745111,-0.13155238551260373,-0.7030393466187115,-0.7589367267935194,BARRA_STYLE_V1,2025-12-05
SYN215,Synthetic Company 215,Materials,19.520624610025013,1.3724176993939567,0.5520741162508499,0.19068064067922635,0.15134899718836634,-0.14418094061178313,-0.8442824827237363,-0.7215906117341191,0.1379062340489875,BARRA_STYLE_V1,2025-12-05
SYN216,Synthetic Company 216,Information Technology,40.54782957912657,0.8953053846794994,0.8963269179475823,-0.05044268777303524,0.10133918169259537,0.4228984281786059,-0.6582145027680706,-0.8497682198999741,-0.8810828252164347,BARRA_STYLE_V1,2025-12-05
SYN217,Synthetic Company 217,Consumer Staples,44.74360703528376,0.7472507525899896,0.6762821065158426,-0.33952159127929477,0.9499698333114446,0.2176649181321706,-0.1415471984567892,-0.5684897268751606,-0.4419269965245015,BARRA_STYLE_V1,2025-12-05
SYN218,Synthetic Company 218,Health Care,36.80516493144712,1.1209573632281566,0.6413515630244375,-0.7662531369651595,-1.0053469547910336,-0.3968962420294193,-0.6416446992919163,0.125796234384315,-0.18195666603950078,BARRA_STYLE_V1,2025-12-05
SYN219,Synthetic Company 219,Information Technology,38.54309045474964,1.0606980444652423,0.5032763243580158,0.013480578093175984,-1.2945319673442497,0.2509295951977626,0.6856936619416308,-0.27834713758496255,-0.21660170359482223,BARRA_STYLE_V1,2025-12-05
SYN220,Synthetic Company 220,Consumer Staples,44.832458026766204,1.1626269774401121,0.25281242162912454,0.17847994810890494,1.031106262019128,-0.3317845290063661,0.2472691797029162,-0.4193350179423047,-0.8237063302530129,BARRA_STYLE_V1,2025-12-05
SYN221,Synthetic Company 221,Health Care,33.16443751577836,0.7481139180234855,0.554445234379452,-0.8512409008532937,0.3767168466236682,0.03206404691998681,-0.40173205461951556,0.5195548837582259,0.685579776769096,BARRA_STYLE_V1,2025-12-05
SYN222,Synthetic Company 222,Health Care,24.23659146048748,1.32933160629149,0.5619983921031081,0.009243035328214914,-0.28568579347645506,-0.15329718074489992,0.5845774140078567,0.26504655954381334,0.8240013950283498,BARRA_STYLE_V1,2025-12-05
SYN223,Synthetic Company 223,Industrials,40.12592502228167,0.8579613630473352,0.6134616341331286,0.061119875924247766,0.08579938653397745,0.44995593319438676,0.4838532943368447,-0.852351313576906,1.1253875521544745,BARRA_STYLE_V1,2025-12-05
SYN224,Synthetic Company 224,Utilities,33.434573325348936,1.20422972459667,0.8039114612933068,-0.2771147715738303,0.12160881128053319,0.2701611353687089,0.14447917819345976,0.49086233710481775,0.5738257087448284,BARRA_STYLE_V1,2025-12-05
SYN225,Synthetic Company 225,Communication Services,32.4358627116287,0.7609182218628927,0.7533586908554191,0.18991910119758712,-0.2977603951679897,-0.015360774302371183,-0.019793116731977083,0.2530173612310193,-0.19772326939513676,BARRA_STYLE_V1,2025-12-05
SYN226,Synthetic Company 226,Real Estate,22.609066665421146,1.7944431957260458,0.659312438840261,-0.06633120813865986,0.070889185345717,-0.3428558885778305,-0.1492369041149198,0.2641316290151862,-0.20633976047428754,BARRA_STYLE_V1,2025-12-05
SYN227,Synthetic Company 227,Utilities,37.690028087486596,1.2086570046895775,0.2971945740887607,0.14158550266818187,0.1774066873300598,-0.6344957449153591,-0.2699693538908284,-0.2852370119652844,-0.23394691808661258,BARRA_STYLE_V1,2025-12-05
SYN228,Synthetic Company 228,Financials,17.450018275802886,1.8,0.1758989410212829,0.26712346643752793,1.0077651306814126,0.0678282096453489,-0.6683959596039268,-0.09365208989744513,0.992818843112888,BARRA_STYLE_V1,2025-12-05
SYN229,Synthetic Company 229,Information Technology,42.72861212383984,1.2482805928978138,0.42778313702923365,0.26740345307526175,0.48172561114277057,-0.3161454465758794,0.7641643775489998,-0.9863607640985584,-0.05777073448258026,BARRA_STYLE_V1,2025-12-05
SYN230,Synthetic Company 230,Health Care,24.774703823114542,0.8315606929393948,0.9417884051653928,0.508410246723251,0.8696615701210375,-0.9389980787869127,-0.26025660938560835,0.4334933362673126,0.6346164534601136,BARRA_STYLE_V1,2025-12-05
SYN231,Synthetic Company 231,Consumer Staples,18.833239583699715,1.2488142380767588,0.9403611823747355,0.16916259439229003,-0.6717857418364471,-0.6650142704981252,0.014100304856166482,-0.49946350565065767,0.5957174888597193,BARRA_STYLE_V1,2025-12-05
SYN232,Synthetic Company 232,Financials,28.270995993072564,1.270173345457965,0.4784824673659809,-0.23852037038841037,-0.17359862980892887,0.8129376527708585,-0.45512392815030944,-0.435314515546972,0.09477392804043527,BARRA_STYLE_V1,2025-12-05
SYN233,Synthetic Company 233,Information Technology,16.274097277695994,1.1119972433493288,0.22602749426389734,-0.3238950223765985,0.12112349196581268,-0.32998819249472267,-0.1297252583046649,-0.4420706471798584,-0.7258204218647525,BARRA_STYLE_V1,2025-12-05
SYN234,Synthetic Company 234,Industrials,35.538785827948985,1.1891177416096168,0.47351385386666417,-0.5316543764343112,-0.9605503765664815,0.5410813887552007,1.4253887119348712,0.9002005584519095,-0.04695931932545785,BARRA_STYLE_V1,2025-12-05
SYN235,Synthetic Company 235,Consumer Staples,42.081165313360685,1.2285181388223028,0.9146853605079251,0.07558982155645302,0.5909296690546402,-0.1783248635991404,-0.3629989518726136,-0.33435203238114347,0.07348313810647616,BARRA_STYLE_V1,2025-12-05
SYN236,Synthetic Company 236,Real Estate,40.11789021415527,0.7018956967702775,0.37932707710521707,0.6606558573262616,0.32110488615563115,0.6197888175804068,0.7242978872707757,0.4711301367718615,0.6389606449514925,BARRA_STYLE_V1,2025-12-05
SYN237,Synthetic Company 237,Industrials,18.82108420343643,0.6805424785810144,0.7779541473825996,-0.17922630299357512,-0.183579259976932,0.583582008737189,-0.01390275857694954,-0.011996052441390856,0.00972895605014586,BARRA_STYLE_V1,2025-12-05
SYN238,Synthetic Company 238,Energy,18.788134113231955,0.7617349004156699,0.6168646112105102,0.2248041238549799,-0.0916671717503925,-0.4128477134503287,0.3399692317473228,-0.4145548567177396,-0.6043027818124029,BARRA_STYLE_V1,2025-12-05
SYN239,Synthetic Company 239,Communication Services,39.40303446972792,1.038262718311153,0.7666251163828299,-0.37614000225758026,0.6269334444118739,-0.9939878334038025,0.6222901276981259,-0.5052000266398488,0.4939549988658525,BARRA_STYLE_V1,2025-12-05
